fold,n_heads,mlm_prob,n_layers,batch_size,hidden_size,d_ff,avg_train_loss,avg_eval_loss
4,18,0.6,2,128,864,3072,2.3048,2.325259769664091
0,18,0.6,2,128,864,4096,2.2852,2.316930853802225
1,18,0.6,2,128,864,4096,2.2692370370370374,2.322504937648773
2,18,0.6,2,128,864,4096,2.299266666666666,2.3147242571178235
3,18,0.6,2,128,864,4096,2.300858823529412,2.3225690258873835
4,18,0.6,2,128,864,4096,2.30256875,2.325572238248937
0,18,0.1,3,128,864,2048,2.288978571428572,2.2969885508219403
1,18,0.1,3,128,864,2048,2.237657142857143,2.2907656647942285
2,18,0.1,3,128,864,2048,2.179003333333333,2.271981862283522
3,18,0.1,3,128,864,2048,2.2992166666666667,2.301430812248817
4,18,0.1,3,128,864,2048,2.2993666666666663,2.307368993759156
0,18,0.1,3,128,864,3072,2.287828571428572,2.29544448852539
1,18,0.1,3,128,864,3072,2.2389619047619047,2.291262030601501
2,18,0.1,3,128,864,3072,2.180936666666667,2.2685434895177043
3,18,0.1,3,128,864,3072,2.299425,2.3012497425079346
4,18,0.1,3,128,864,3072,2.2990833333333334,2.30359383729788
0,18,0.1,3,128,864,4096,2.2924571428571427,2.297119967142741
1,18,0.1,3,128,864,4096,2.243714285714286,2.2937926704233345
2,18,0.1,3,128,864,4096,2.18457,2.2689104080200195
3,18,0.1,3,128,864,4096,2.2704176470588235,2.294327312045627
4,18,0.1,3,128,864,4096,2.302475,2.306717010644766
0,18,0.2,3,128,864,2048,2.26275,2.2920918464660645
1,18,0.2,3,128,864,2048,2.237035294117647,2.2869360976749
2,18,0.2,3,128,864,2048,2.1917826086956524,2.2740665078163147
3,18,0.2,3,128,864,2048,2.287181818181818,2.3024150927861533
4,18,0.2,3,128,864,2048,2.261342857142857,2.2929277578989664
0,18,0.2,3,128,864,3072,2.262278571428572,2.29196941057841
1,18,0.2,3,128,864,3072,2.2364294117647057,2.289079202546014
2,18,0.2,3,128,864,3072,2.2317555555555555,2.279243745301899
3,18,0.2,3,128,864,3072,2.284872727272727,2.3010180989901223
4,18,0.2,3,128,864,3072,2.134972413793104,2.284507997830709
0,18,0.2,3,128,864,4096,2.2643,2.29079639116923
1,18,0.2,3,128,864,4096,2.238864705882353,2.2881002955966525
2,18,0.2,3,128,864,4096,2.1784250000000003,2.2732669162750243
3,18,0.2,3,128,864,4096,2.284818181818182,2.300963342189789
4,18,0.2,3,128,864,4096,2.262728571428572,2.2913126309712726
0,18,0.4,3,128,864,2048,2.254782352941176,2.3006496296988592
1,18,0.4,3,128,864,2048,2.223004545454546,2.3022987531579058
2,18,0.4,3,128,864,2048,2.2559529411764707,2.293001572291056
3,18,0.4,3,128,864,2048,2.253711764705882,2.3007596996095447
4,18,0.4,3,128,864,2048,2.252817647058824,2.302337368329366
0,18,0.4,3,128,864,3072,2.2517705882352943,2.300513982772827
1,18,0.4,3,128,864,3072,2.218140909090909,2.303294026333353
2,18,0.4,3,128,864,3072,2.252576470588235,2.2944101095199585
3,18,0.4,3,128,864,3072,2.2509058823529413,2.2998306486341686
4,18,0.4,3,128,864,3072,2.250205882352941,2.2993336651060314
0,18,0.4,3,128,864,4096,2.252547058823529,2.3002890613343983
1,18,0.4,3,128,864,4096,2.217304545454545,2.3034929296244746
2,18,0.4,3,128,864,4096,2.2468166666666667,2.29219819370069
3,18,0.4,3,128,864,4096,2.2502,2.300618131955465
4,18,0.4,3,128,864,4096,2.2505,2.300297220547994
0,18,0.6,3,128,864,2048,2.293176470588236,2.3186728159586587
1,18,0.6,3,128,864,2048,2.2736681818181816,2.321141647255939
2,18,0.6,3,128,864,2048,2.293917647058823,2.3129614459143744
3,18,0.6,3,128,864,2048,2.292064705882353,2.3210035297605724
4,18,0.6,3,128,864,2048,2.29535625,2.323730721193201
0,18,0.6,3,128,864,3072,2.2723318181818186,2.316392452820488
1,18,0.6,3,128,864,3072,2.2858722222222223,2.3219366826509176
2,18,0.6,3,128,864,3072,2.2892888888888887,2.313367153468885
3,18,0.6,3,128,864,3072,2.290911764705882,2.321635643641154
4,18,0.6,3,128,864,3072,2.2933625,2.3230280174928555
0,18,0.6,3,128,864,4096,2.271254545454546,2.314813562061476
1,18,0.6,3,128,864,4096,2.286633333333333,2.323122764888563
2,18,0.6,3,128,864,4096,2.287672222222222,2.3121306268792403
3,18,0.6,3,128,864,4096,2.2903470588235297,2.320869074927436
4,18,0.6,3,128,864,4096,2.2935812500000003,2.322945875280044
0,18,0.1,4,128,864,2048,2.281571428571429,2.294315083821614
1,18,0.1,4,128,864,2048,2.2238523809523807,2.287943623282693
2,18,0.1,4,128,864,2048,2.2289761904761907,2.2773860584605825
3,18,0.1,4,128,864,2048,2.256764705882353,2.2918143802218967
4,18,0.1,4,128,864,2048,2.2936333333333336,2.303090609036959
0,18,0.1,4,128,864,3072,2.285021428571429,2.294011878967285
1,18,0.1,4,128,864,3072,2.227519047619048,2.288739746267145
2,18,0.1,4,128,864,3072,2.230928571428572,2.276909687302329
3,18,0.1,4,128,864,3072,2.2954666666666665,2.30063742857713
4,18,0.1,4,128,864,3072,2.296866666666667,2.303920599130484
0,18,0.1,4,128,864,4096,2.289085714285714,2.295691998799642
1,18,0.1,4,128,864,4096,2.235552380952381,2.2917259714820166
2,18,0.1,4,128,864,4096,2.2636166666666666,2.2846915596409847
3,18,0.1,4,128,864,4096,2.2147125,2.2824827575683595
4,18,0.1,4,128,864,4096,2.299725,2.3066515922546387
0,18,0.2,4,128,864,2048,2.2516571428571432,2.2879881699879965
1,18,0.2,4,128,864,2048,2.2198999999999995,2.2861777676476374
2,18,0.2,4,128,864,2048,2.279972727272728,2.290094375610352
3,18,0.2,4,128,864,2048,2.2758454545454545,2.2981555461883545
4,18,0.2,4,128,864,2048,2.1836809523809526,2.285550117492676
0,18,0.2,4,128,864,3072,2.2528785714285715,2.288971169789632
1,18,0.2,4,128,864,3072,2.2219823529411764,2.285946488380432
2,18,0.2,4,128,864,3072,2.280363636363637,2.2904733220736184
3,18,0.2,4,128,864,3072,2.2780000000000005,2.2988866368929544
4,18,0.2,4,128,864,3072,2.196085,2.28351058278765
0,18,0.2,4,128,864,4096,2.2565714285714287,2.290066289901733
1,18,0.2,4,128,864,4096,2.226405882352941,2.2868824270036487
2,18,0.2,4,128,864,4096,2.1597666666666666,2.2733930683135988
3,18,0.2,4,128,864,4096,2.2814,2.300376812616984
4,18,0.2,4,128,864,4096,2.1866238095238097,2.2811919234015723
0,18,0.4,4,128,864,2048,2.240241176470588,2.298796680238512
1,18,0.4,4,128,864,2048,2.239676470588235,2.304399066501193
2,18,0.4,4,128,864,2048,2.243188235294117,2.2930838929282293
3,18,0.4,4,128,864,2048,2.2406,2.29956234825982
4,18,0.4,4,128,864,2048,2.238429411764706,2.301488677660624
0,18,0.4,4,128,864,3072,2.239529411764705,2.2987844281726413
1,18,0.4,4,128,864,3072,2.2366647058823528,2.303333494398329
2,18,0.4,4,128,864,3072,2.2400294117647057,2.2916149033440485
3,18,0.4,4,128,864,3072,2.237341176470588,2.2976578606499567
4,18,0.4,4,128,864,3072,2.2360647058823533,2.2986933522754245
0,18,0.4,4,128,864,4096,2.240505882352941,2.2998354302512274
1,18,0.4,4,128,864,4096,2.2401529411764707,2.302631576855977
2,18,0.4,4,128,864,4096,2.235005555555556,2.291144207904213
3,18,0.4,4,128,864,4096,2.2403882352941173,2.2987118694517346
4,18,0.4,4,128,864,4096,2.238564705882353,2.300298730532328
0,18,0.6,4,128,864,2048,2.2846882352941176,2.316699809498257
1,18,0.6,4,128,864,2048,2.262254545454546,2.321085494497548
2,18,0.6,4,128,864,2048,2.281127777777778,2.3110434130618445
3,18,0.6,4,128,864,2048,2.283864705882353,2.32018772761027
4,18,0.6,4,128,864,2048,2.282876470588236,2.3220154841740928
0,18,0.6,4,128,864,3072,2.262086363636364,2.3155177676159404
1,18,0.6,4,128,864,3072,2.297757142857143,2.325817648569743
2,18,0.6,4,128,864,3072,2.279305555555556,2.3108551000293933
3,18,0.6,4,128,864,3072,2.297357142857144,2.322027031580608
4,18,0.6,4,128,864,3072,2.2820235294117643,2.3204568889405994
0,18,0.6,4,128,864,4096,2.285223529411765,2.317621178097195
1,18,0.6,4,128,864,4096,2.280138888888889,2.322667611272712
2,18,0.6,4,128,864,4096,2.281361111111111,2.311867726476569
3,18,0.6,4,128,864,4096,2.307691666666667,2.322883660976703
4,18,0.6,4,128,864,4096,2.2825294117647057,2.3195368448893228
0,18,0.1,5,128,864,2048,2.277964285714286,2.2937353293100995
1,18,0.1,5,128,864,2048,2.2137,2.287941650910811
2,18,0.1,5,128,864,2048,2.245966666666666,2.279987034044768
3,18,0.1,5,128,864,2048,2.2907333333333337,2.2994631070357103
4,18,0.1,5,128,864,2048,2.2900416666666668,2.3011891658489523
0,18,0.1,5,128,864,3072,2.282657142857143,2.2954840501149496
1,18,0.1,5,128,864,3072,2.2213142857142856,2.289626424962824
2,18,0.1,5,128,864,3072,2.21478695652174,2.273225118716558
3,18,0.1,5,128,864,3072,2.2965916666666666,2.3024402948526235
4,18,0.1,5,128,864,3072,2.296075,2.306411614784828
0,18,0.1,5,128,864,4096,2.2900285714285715,2.2967142264048257
1,18,0.1,5,128,864,4096,2.264005882352941,2.294846918847826
2,18,0.1,5,128,864,4096,2.213483333333333,2.27191918373108
3,18,0.1,5,128,864,4096,2.300283333333333,2.305231919655433
4,18,0.1,5,128,864,4096,2.300733333333333,2.306493043899536
0,18,0.2,5,128,864,2048,2.2438571428571428,2.2879583835601807
1,18,0.2,5,128,864,2048,2.2077294117647064,2.2830208407508
2,18,0.2,5,128,864,2048,2.212011764705882,2.276598890622457
3,18,0.2,5,128,864,2048,2.270418181818182,2.296806971232096
4,18,0.2,5,128,864,2048,2.2610166666666665,2.2921136892758884
0,18,0.2,5,128,864,3072,2.247657142857143,2.288573137919108
1,18,0.2,5,128,864,3072,2.2122235294117645,2.282808926370409
2,18,0.2,5,128,864,3072,2.209416666666667,2.2775481876574064
3,18,0.2,5,128,864,3072,2.2745545454545453,2.299021581808726
4,18,0.2,5,128,864,3072,2.1734047619047616,2.2823899550871416
0,18,0.2,5,128,864,4096,2.2545500000000005,2.2883331298828127
1,18,0.2,5,128,864,4096,2.221405882352941,2.284495711326599
2,18,0.2,5,128,864,4096,2.213755555555556,2.2744300616414925
3,18,0.2,5,128,864,4096,2.280790909090909,2.3003740310668945
4,18,0.2,5,128,864,4096,2.1800714285714284,2.283097408034585
0,18,0.4,5,128,864,2048,2.2302705882352947,2.2990348603990345
1,18,0.4,5,128,864,2048,2.2285,2.302810933854845
2,18,0.4,5,128,864,2048,2.2309647058823527,2.2923536565568714
3,18,0.4,5,128,864,2048,2.22875294117647,2.298634171485901
4,18,0.4,5,128,864,2048,2.227405882352941,2.299634761280484
0,18,0.4,5,128,864,3072,2.230576470588236,2.298849807845221
1,18,0.4,5,128,864,3072,2.232082352941177,2.303714566760593
2,18,0.4,5,128,864,3072,2.2263777777777776,2.292329060403924
3,18,0.4,5,128,864,3072,2.2305411764705885,2.29844617843628
4,18,0.4,5,128,864,3072,2.2308235294117646,2.299740287992689
0,18,0.4,5,128,864,4096,2.235729411764705,2.298560301462809
1,18,0.4,5,128,864,4096,2.232094117647059,2.301769561237759
2,18,0.4,5,128,864,4096,2.235817647058824,2.2906248569488525
3,18,0.4,5,128,864,4096,2.2326999999999995,2.296955625216166
4,18,0.4,5,128,864,4096,2.24,2.2989853269913616
0,18,0.6,5,128,864,2048,2.279041176470588,2.3166876369052463
1,18,0.6,5,128,864,2048,2.272522222222222,2.322120465730366
2,18,0.6,5,128,864,2048,2.2792176470588235,2.311089899804857
3,18,0.6,5,128,864,2048,2.27719411764706,2.3180567953321667
4,18,0.6,5,128,864,2048,2.30135,2.3241855731377234
0,18,0.6,5,128,864,3072,2.254613636363636,2.3148151998934536
1,18,0.6,5,128,864,3072,2.253963636363636,2.3216340645499853
2,18,0.6,5,128,864,3072,2.280505882352941,2.3113405969407825
3,18,0.6,5,128,864,3072,2.2791117647058825,2.31994358698527
4,18,0.6,5,128,864,3072,2.2784705882352942,2.321574343575372
0,18,0.6,5,128,864,4096,2.2571636363636367,2.3152198273202647
1,18,0.6,5,128,864,4096,2.255118181818182,2.3218461948892344
2,18,0.6,5,128,864,4096,2.2824058823529416,2.3111482328838773
3,18,0.6,5,128,864,4096,2.3051833333333334,2.3223443581507754
4,18,0.6,5,128,864,4096,2.2844687500000003,2.3213372230529785
0,20,0.1,1,128,940,2048,2.3184571428571425,2.309431791305542
1,20,0.1,1,128,940,2048,2.3019470588235293,2.3094599379433527
2,20,0.1,1,128,940,2048,2.289761904761905,2.2961442470550537
3,20,0.1,1,128,940,2048,2.324216666666667,2.311812785955576
4,20,0.1,1,128,940,2048,2.32335,2.318599829306969
0,20,0.1,1,128,940,3072,2.318821428571429,2.3112542629241943
1,20,0.1,1,128,940,3072,2.3198538461538467,2.317805750029428
2,20,0.1,1,128,940,3072,2.331090909090909,2.319355030854543
3,20,0.1,1,128,940,3072,2.3252666666666664,2.3143132649935207
4,20,0.1,1,128,940,3072,2.326125,2.321021941991953
0,20,0.1,1,128,940,4096,2.3188142857142857,2.3110922972361245
1,20,0.1,1,128,940,4096,2.2854428571428573,2.306506471200423
2,20,0.1,1,128,940,4096,2.333481818181818,2.319709599018097
3,20,0.1,1,128,940,4096,2.3244416666666665,2.31382234279926
4,20,0.1,1,128,940,4096,2.3254,2.320026104266827
0,20,0.2,1,128,940,2048,2.304335714285714,2.3071739196777346
1,20,0.2,1,128,940,2048,2.286258823529412,2.301460411813524
2,20,0.2,1,128,940,2048,2.2864111111111107,2.296196749335841
3,20,0.2,1,128,940,2048,2.3171000000000004,2.312108794848124
4,20,0.2,1,128,940,2048,2.268981818181818,2.297556151514468
0,20,0.2,1,128,940,3072,2.303157142857143,2.306727345784505
1,20,0.2,1,128,940,3072,2.286582352941177,2.3029820124308267
2,20,0.2,1,128,940,3072,2.3169181818181817,2.3081105947494507
3,20,0.2,1,128,940,3072,2.3141090909090907,2.310912489891052
4,20,0.2,1,128,940,3072,2.2728650000000004,2.2981015727633523
0,20,0.2,1,128,940,4096,2.302742857142857,2.3081727822621665
1,20,0.2,1,128,940,4096,2.285417647058823,2.301399442884657
2,20,0.2,1,128,940,4096,2.3155,2.307809809843699
3,20,0.2,1,128,940,4096,2.314027272727273,2.3112104535102844
4,20,0.2,1,128,940,4096,2.2642090909090906,2.295939186344976
0,20,0.4,1,128,940,2048,2.282845454545455,2.3073831848476245
1,20,0.4,1,128,940,2048,2.278836363636364,2.310255869575169
2,20,0.4,1,128,940,2048,2.298782352941177,2.307436360253228
3,20,0.4,1,128,940,2048,2.298176470588236,2.314716352356805
4,20,0.4,1,128,940,2048,2.2872449999999995,2.31225213550386
0,20,0.4,1,128,940,3072,2.2792136363636364,2.308048289755116
1,20,0.4,1,128,940,3072,2.2788136363636364,2.312404850254888
2,20,0.4,1,128,940,3072,2.298864705882353,2.3082227309544883
3,20,0.4,1,128,940,3072,2.2953235294117644,2.3133488363689847
4,20,0.4,1,128,940,3072,2.29871875,2.314023691065171
0,20,0.4,1,128,940,4096,2.2775318181818185,2.3070408675981606
1,20,0.4,1,128,940,4096,2.274854545454545,2.3110393544901973
2,20,0.4,1,128,940,4096,2.2967764705882354,2.306599775950114
3,20,0.4,1,128,940,4096,2.2942647058823527,2.3117974599202475
4,20,0.4,1,128,940,4096,2.28166,2.3104448999677385
0,20,0.6,1,128,940,2048,2.3105772727272726,2.322734272998312
1,20,0.6,1,128,940,2048,2.297077777777778,2.3256991675921848
2,20,0.6,1,128,940,2048,2.317761111111111,2.321282650295057
3,20,0.6,1,128,940,2048,2.301748,2.3250882075383115
4,20,0.6,1,128,940,2048,2.3214,2.3314796195310703
0,20,0.6,1,128,940,3072,2.30865,2.3224157561426577
1,20,0.6,1,128,940,3072,2.296988888888889,2.32663757460458
2,20,0.6,1,128,940,3072,2.3185333333333333,2.3228022424798263
3,20,0.6,1,128,940,3072,2.318535294117648,2.32845311694675
4,20,0.6,1,128,940,3072,2.3200062500000005,2.331198818543378
0,20,0.6,1,128,940,4096,2.3077,2.3223386121832807
1,20,0.6,1,128,940,4096,2.293833333333333,2.325912228652409
2,20,0.6,1,128,940,4096,2.3171,2.322312016236155
3,20,0.6,1,128,940,4096,2.3052363636363635,2.3251425079677417
4,20,0.6,1,128,940,4096,2.3185375,2.331173630321727
0,20,0.1,2,128,940,2048,2.29375,2.297985823949178
1,20,0.1,2,128,940,2048,2.248742857142857,2.294523921879855
2,20,0.1,2,128,940,2048,2.271038888888889,2.28665492409154
3,20,0.1,2,128,940,2048,2.302366666666667,2.3025021369640646
4,20,0.1,2,128,940,2048,2.3030833333333334,2.3065917125115027
0,20,0.1,2,128,940,3072,2.293342857142857,2.298487488428752
1,20,0.1,2,128,940,3072,2.296646153846154,2.3043953010014127
2,20,0.1,2,128,940,3072,2.314390909090909,2.3074783285458884
3,20,0.1,2,128,940,3072,2.304408333333334,2.304201602935791
4,20,0.1,2,128,940,3072,2.304583333333333,2.3077046137589674
0,20,0.1,2,128,940,4096,2.294914285714286,2.299848286310832
1,20,0.1,2,128,940,4096,2.248828571428572,2.296869852326133
2,20,0.1,2,128,940,4096,2.314227272727273,2.30578335126241
3,20,0.1,2,128,940,4096,2.3049416666666667,2.306049291904156
4,20,0.1,2,128,940,4096,2.304016666666667,2.3104990078852725
0,20,0.2,2,128,940,2048,2.271778571428571,2.2941200415293377
1,20,0.2,2,128,940,2048,2.249776470588236,2.289776576889886
2,20,0.2,2,128,940,2048,2.175735714285714,2.2745039874109727
3,20,0.2,2,128,940,2048,2.290718181818181,2.301118095715841
4,20,0.2,2,128,940,2048,2.22911,2.2891940843491327
0,20,0.2,2,128,940,3072,2.212545454545455,2.284209697142891
1,20,0.2,2,128,940,3072,2.246535294117647,2.2910624080234103
2,20,0.2,2,128,940,3072,2.292736363636364,2.295770585536957
3,20,0.2,2,128,940,3072,2.291763636363637,2.3030407627423606
4,20,0.2,2,128,940,3072,2.219795238095238,2.289115190505981
0,20,0.2,2,128,940,4096,2.271107142857143,2.2968798796335856
1,20,0.2,2,128,940,4096,2.247341176470588,2.2895549535751343
2,20,0.2,2,128,940,4096,2.243472222222222,2.2835043355038294
3,20,0.2,2,128,940,4096,2.2908090909090904,2.30379718542099
4,20,0.2,2,128,940,4096,2.22588,2.287712074461437
0,20,0.4,2,128,940,2048,2.2650823529411768,2.3020415835910373
1,20,0.4,2,128,940,2048,2.2371409090909093,2.305793824403182
2,20,0.4,2,128,940,2048,2.264982352941177,2.2974101834827
3,20,0.4,2,128,940,2048,2.264241176470588,2.304688228501214
4,20,0.4,2,128,940,2048,2.263229411764706,2.303245094087389
0,20,0.4,2,128,940,3072,2.233222727272727,2.2999167442321777
1,20,0.4,2,128,940,3072,2.2317000000000005,2.3044636145881983
2,20,0.4,2,128,940,3072,2.2634470588235294,2.2969310548570423
3,20,0.4,2,128,940,3072,2.260482352941177,2.302807410558065
4,20,0.4,2,128,940,3072,2.2579882352941176,2.3027522961298623
0,20,0.4,2,128,940,4096,2.230590909090909,2.2993753682012144
1,20,0.4,2,128,940,4096,2.2599529411764707,2.306617259979248
2,20,0.4,2,128,940,4096,2.263241176470588,2.297738075256348
3,20,0.4,2,128,940,4096,2.2964818181818183,2.3111228346824646
4,20,0.4,2,128,940,4096,2.259947058823529,2.302970462375217
0,20,0.6,2,128,940,2048,2.2829045454545454,2.317040039145428
1,20,0.6,2,128,940,2048,2.294611111111111,2.3231063516516435
2,20,0.6,2,128,940,2048,2.2963722222222227,2.3148058841103003
3,20,0.6,2,128,940,2048,2.2983882352941176,2.3224801619847617
4,20,0.6,2,128,940,2048,2.3013125,2.32458197369295
0,20,0.6,2,128,940,3072,2.2800545454545453,2.317126243010811
1,20,0.6,2,128,940,3072,2.293011111111112,2.323775115766024
2,20,0.6,2,128,940,3072,2.2947277777777777,2.314031450371993
3,20,0.6,2,128,940,3072,2.296270588235294,2.3207850721147327
4,20,0.6,2,128,940,3072,2.29749375,2.3244573368745693
0,20,0.6,2,128,940,4096,2.2785681818181813,2.317699567131374
1,20,0.6,2,128,940,4096,2.2931166666666667,2.3240395847119784
2,20,0.6,2,128,940,4096,2.2657730769230766,2.310016102261013
3,20,0.6,2,128,940,4096,2.296241176470589,2.32204090224372
4,20,0.6,2,128,940,4096,2.2945529411764705,2.322941634390089
0,20,0.1,3,128,940,2048,2.28255,2.2942286173502606
1,20,0.1,3,128,940,2048,2.227352380952381,2.291377035054293
2,20,0.1,3,128,940,2048,2.3044272727272723,2.3025790254275003
3,20,0.1,3,128,940,2048,2.2941583333333333,2.2984458849980283
4,20,0.1,3,128,940,2048,2.2963416666666663,2.3039497962364783
0,20,0.1,3,128,940,3072,2.2836357142857144,2.2934766451517743
1,20,0.1,3,128,940,3072,2.2274095238095235,2.289128856225448
2,20,0.1,3,128,940,3072,2.305400000000001,2.3006831407547
3,20,0.1,3,128,940,3072,2.2941583333333337,2.3000789238856387
4,20,0.1,3,128,940,3072,2.29525,2.3048689732184777
0,20,0.1,3,128,940,4096,2.283707142857143,2.294460916519165
1,20,0.1,3,128,940,4096,2.2616,2.2939857244491577
2,20,0.1,3,128,940,4096,2.236333333333333,2.2791495106436988
3,20,0.1,3,128,940,4096,2.29705,2.302542264644916
4,20,0.1,3,128,940,4096,2.2985333333333333,2.305531410070566
0,20,0.2,3,128,940,2048,2.2536857142857145,2.291377147038778
1,20,0.2,3,128,940,2048,2.2257764705882352,2.2866320742501154
2,20,0.2,3,128,940,2048,2.21795,2.278862852799265
3,20,0.2,3,128,940,2048,2.2779636363636366,2.297442158063253
4,20,0.2,3,128,940,2048,2.189976190476191,2.285698738965121
0,20,0.2,3,128,940,3072,2.252707142857143,2.290832742055257
1,20,0.2,3,128,940,3072,2.2243411764705883,2.287773953543769
2,20,0.2,3,128,940,3072,2.169673913043478,2.2768271764119468
3,20,0.2,3,128,940,3072,2.278890909090909,2.299001773198446
4,20,0.2,3,128,940,3072,2.186504761904762,2.286602150310169
0,20,0.2,3,128,940,4096,2.2543214285714286,2.2900540828704834
1,20,0.2,3,128,940,4096,2.225658823529412,2.288000226020813
2,20,0.2,3,128,940,4096,2.1687565217391302,2.2751371264457703
3,20,0.2,3,128,940,4096,2.279218181818182,2.298937280972799
4,20,0.2,3,128,940,4096,2.2017200000000003,2.283824750355312
0,20,0.4,3,128,940,2048,2.244688235294117,2.300651801957025
1,20,0.4,3,128,940,2048,2.242447058823529,2.3045956823560925
2,20,0.4,3,128,940,2048,2.244870588235294,2.2946534554163613
3,20,0.4,3,128,940,2048,2.242805882352941,2.3003736204571195
4,20,0.4,3,128,940,2048,2.241676470588235,2.3007402552498712
0,20,0.4,3,128,940,3072,2.241305882352941,2.301540282037524
1,20,0.4,3,128,940,3072,2.240958823529412,2.304984874195523
2,20,0.4,3,128,940,3072,2.236422222222222,2.2939089222958216
3,20,0.4,3,128,940,3072,2.2403705882352942,2.30011694961124
4,20,0.4,3,128,940,3072,2.240447058823529,2.2998985052108765
0,20,0.4,3,128,940,4096,2.240617647058823,2.3000803656048245
1,20,0.4,3,128,940,4096,2.2397823529411767,2.3042962153752646
2,20,0.4,3,128,940,4096,2.243029411764706,2.2946175601747303
3,20,0.4,3,128,940,4096,2.2410529411764704,2.299825588862101
4,20,0.4,3,128,940,4096,2.2465312500000003,2.302319456549252
0,20,0.6,3,128,940,2048,2.2878647058823525,2.3185512092378406
1,20,0.6,3,128,940,2048,2.2991357142857143,2.3255229949951173
2,20,0.6,3,128,940,2048,2.2838166666666666,2.312836195293226
3,20,0.6,3,128,940,2048,2.2859529411764705,2.320422808329264
4,20,0.6,3,128,940,2048,2.28895625,2.3232769405140594
0,20,0.6,3,128,940,3072,2.2858764705882355,2.3188798824946084
1,20,0.6,3,128,940,3072,2.2639909090909094,2.3214912829191787
2,20,0.6,3,128,940,3072,2.2820444444444443,2.3126385462911507
3,20,0.6,3,128,940,3072,2.2847176470588235,2.319623801443312
4,20,0.6,3,128,940,3072,2.2882687500000003,2.321958261377671
0,20,0.6,3,128,940,4096,2.284682352941177,2.317136367162069
1,20,0.6,3,128,940,4096,2.2896062500000003,2.324881707920748
2,20,0.6,3,128,940,4096,2.2465,2.3090569001657
3,20,0.6,3,128,940,4096,2.285094117647059,2.32085030608707
4,20,0.6,3,128,940,4096,2.2876875,2.3223699541652905
0,20,0.1,4,128,940,2048,2.2755,2.291334851582845
1,20,0.1,4,128,940,2048,2.2116047619047623,2.28810651735826
2,20,0.1,4,128,940,2048,2.215909523809524,2.276596058498729
3,20,0.1,4,128,940,2048,2.288416666666667,2.2984789334810696
4,20,0.1,4,128,940,2048,2.2884166666666665,2.302794034664448
0,20,0.1,4,128,940,3072,2.280578571428572,2.2938509941101075
1,20,0.1,4,128,940,3072,2.2188428571428567,2.2905533747239546
2,20,0.1,4,128,940,3072,2.248305555555556,2.2828231485266435
3,20,0.1,4,128,940,3072,2.292958333333333,2.30117522753202
4,20,0.1,4,128,940,3072,2.292966666666667,2.3025953586284933
0,20,0.2,4,128,940,2048,2.241707142857143,2.287133741378784
1,20,0.2,4,128,940,2048,2.2073470588235296,2.284902903768751
2,20,0.2,4,128,940,2048,2.272890909090909,2.288767953713735
3,20,0.2,4,128,940,2048,2.2696181818181813,2.296123425165812
4,20,0.2,4,128,940,2048,2.2599666666666667,2.2923965820899377
0,20,0.1,4,128,940,4096,2.282835714285714,2.29475359916687
1,20,0.1,4,128,940,4096,2.22602380952381,2.2920025045221504
2,20,0.1,4,128,940,4096,2.135977419354839,2.2692156583070755
3,20,0.1,4,128,940,4096,2.2955083333333337,2.3027710547814
4,20,0.1,4,128,940,4096,2.295958333333333,2.305469714678251
0,20,0.2,4,128,940,4096,2.245885714285714,2.287247021993001
1,20,0.2,4,128,940,4096,2.2140117647058823,2.2868111398484974
2,20,0.2,4,128,940,4096,2.2783999999999995,2.2919138272603354
3,20,0.2,4,128,940,4096,2.2744454545454547,2.297433853149414
4,20,0.2,4,128,940,4096,2.2556307692307693,2.293690426009042
0,20,0.2,4,128,940,3072,2.2446000000000006,2.2893933773040773
1,20,0.2,4,128,940,3072,2.209123529411765,2.2877640856636896
2,20,0.2,4,128,940,3072,2.2119117647058824,2.279869119326273
3,20,0.2,4,128,940,3072,2.271554545454545,2.298318167527517
4,20,0.2,4,128,940,3072,2.176975,2.284407229650588
0,20,0.4,4,128,940,2048,2.2286647058823528,2.299822158283657
1,20,0.4,4,128,940,2048,2.228076470588236,2.304051968786452
2,20,0.4,4,128,940,2048,2.2307117647058825,2.293225367863973
3,20,0.4,4,128,940,2048,2.228258823529412,2.300838629404704
4,20,0.4,4,128,940,2048,2.2266882352941173,2.3000635703404746
0,20,0.4,4,128,940,3072,2.228841176470588,2.299760129716661
1,20,0.4,4,128,940,3072,2.2260941176470586,2.3028307225969105
2,20,0.4,4,128,940,3072,2.2200333333333337,2.2909950457121195
3,20,0.4,4,128,940,3072,2.228835294117647,2.2995430760913425
4,20,0.4,4,128,940,3072,2.225170588235294,2.299558228916592
0,20,0.4,4,128,940,4096,2.228635294117648,2.2976808812883167
1,20,0.4,4,128,940,4096,2.229305882352941,2.303097367286682
2,20,0.4,4,128,940,4096,2.232064705882353,2.292843778928121
3,20,0.4,4,128,940,4096,2.229158823529412,2.3006718158721924
4,20,0.4,4,128,940,4096,2.227005882352941,2.3003260691960654
0,20,0.6,4,128,940,2048,2.2784705882352942,2.317588885625204
1,20,0.6,4,128,940,2048,2.2724277777777777,2.3231525672109505
2,20,0.6,4,128,940,2048,2.2732277777777785,2.311357222105328
3,20,0.6,4,128,940,2048,2.301791666666667,2.3214073731349063
4,20,0.6,4,128,940,2048,2.3013916666666665,2.3246287382566013
