FPR,TPR,Threshold
0.027306967984934087,0.5932203389830508,-23.502386927604675
0.027777777777777776,0.5932203389830508,-23.51885235309601
0.027777777777777776,0.5965160075329566,-23.557050108909607
0.02824858757062147,0.5965160075329566,-23.561560034751892
0.02824858757062147,0.597457627118644,-23.568725883960724
0.02871939736346516,0.597457627118644,-23.58251190185547
0.02871939736346516,0.6026365348399246,-23.645995378494263
0.02919020715630885,0.6026365348399246,-23.646305918693542
0.02919020715630885,0.603578154425612,-23.664203763008118
0.029661016949152543,0.603578154425612,-23.664549961686134
0.029661016949152543,0.6068738229755178,-23.68377435207367
0.030602636534839925,0.6068738229755178,-23.69169384241104
0.030602636534839925,0.6162900188323918,-23.808461010456085
0.031073446327683617,0.6162900188323918,-23.809717550873756
0.031073446327683617,0.6195856873822976,-23.877559423446655
