Precision,Recall,Threshold
0.5106692531522793,0.9915254237288136,-52.605334520339966
0.5107931118117875,0.9915254237288136,-52.580869913101196
0.5109170305676856,0.9915254237288136,-52.5377117395401
0.5110410094637224,0.9915254237288136,-52.525031328201294
0.5111650485436893,0.9915254237288136,-52.4845712184906
0.5112891478514202,0.9915254237288136,-52.472909688949585
0.5114133074307916,0.9915254237288136,-52.38693594932556
0.5115375273257227,0.9915254237288136,-52.37904906272888
0.5116618075801749,0.9915254237288136,-52.36313557624817
0.511786148238153,0.9915254237288136,-52.25762665271759
0.5119105493437044,0.9915254237288136,-51.71531593799591
0.5120350109409191,0.9915254237288136,-51.67216598987579
0.5119163424124513,0.9910546139359698,-51.63606238365173
0.5120408659693505,0.9910546139359698,-51.541701912879944
0.5119221411192214,0.9905838041431262,-51.462560057640076
0.5120467266974933,0.9905838041431262,-51.242138504981995
0.5119279454722493,0.9901129943502824,-51.21812653541565
0.5120525931336742,0.9901129943502824,-51.13365864753723
0.5121773015099854,0.9901129943502824,-51.115540981292725
0.5123020706455542,0.9901129943502824,-51.11005449295044
0.5124269005847953,0.9901129943502824,-51.098177433013916
0.5125517913721667,0.9901129943502824,-51.02628707885742
0.5126767430521697,0.9901129943502824,-51.008934020996094
0.5128017556693489,0.9901129943502824,-51.00744152069092
0.5129268292682927,0.9901129943502824,-50.941092014312744
0.5128080019516955,0.9896421845574388,-50.800660848617554
0.5129331381161543,0.9896421845574388,-50.785478353500366
0.5130583353673419,0.9896421845574388,-50.77720308303833
0.51318359375,0.9896421845574388,-50.757150769233704
0.5133089133089133,0.9896421845574388,-50.71711575984955
0.513190034196385,0.9891713747645952,-50.6606171131134
0.5133154165648669,0.9891713747645952,-50.580546617507935
0.5134408602150538,0.9891713747645952,-50.56250309944153
0.5135663651918846,0.9891713747645952,-50.53989040851593
0.5134474327628362,0.9887005649717514,-50.53680634498596
0.5135730007336757,0.9887005649717514,-50.51968717575073
0.5136986301369864,0.9887005649717514,-50.428282499313354
0.5135796427697578,0.9882297551789078,-50.34400403499603
0.5137053352912384,0.9882297551789078,-50.33902645111084
0.5138310893512852,0.9882297551789078,-50.25748908519745
0.5137120470127327,0.987758945386064,-50.17215347290039
0.5138378643154543,0.987758945386064,-50.12080979347229
0.5140896839010046,0.987758945386064,-50.07341814041138
0.5139705882352941,0.9872881355932204,-50.01847290992737
0.5138514341750429,0.9868173258003766,-49.969260454177856
0.5139774399215301,0.9868173258003766,-49.957207441329956
0.5141035074809909,0.9868173258003766,-49.88731300830841
0.5143558282208589,0.9868173258003766,-49.887218952178955
0.5144820814923907,0.9868173258003766,-49.87932550907135
0.5146083967591456,0.9868173258003766,-49.776862382888794
0.5144891944990176,0.986346516007533,-49.682427406311035
0.5147420147420148,0.986346516007533,-49.64755141735077
0.5148685180634063,0.986346516007533,-49.60640215873718
0.5149950835791544,0.986346516007533,-49.55091905593872
0.5151217113351365,0.986346516007533,-49.40091824531555
0.515248401377275,0.986346516007533,-49.398415088653564
0.5153751537515375,0.986346516007533,-49.33894062042236
0.515501968503937,0.986346516007533,-49.33436965942383
0.5156288456805316,0.986346516007533,-49.2931182384491
0.5157557853274249,0.986346516007533,-49.211681842803955
0.5158827874907658,0.986346516007533,-49.19219493865967
0.5160098522167488,0.986346516007533,-49.18347144126892
0.5161369795516138,0.986346516007533,-49.132102966308594
0.5160177427304091,0.9858757062146892,-49.11131739616394
0.5161449346807986,0.9858757062146892,-49.08764827251434
0.5162721893491125,0.9858757062146892,-49.015215158462524
0.516399506781751,0.9858757062146892,-48.98518371582031
0.5165268870251604,0.9858757062146892,-48.82135292887688
0.5164075993091537,0.9854048964218456,-48.7443962097168
0.5165350444225074,0.9854048964218456,-48.726319551467896
0.5166625524561836,0.9854048964218456,-48.67745864391327
0.5165432098765432,0.9849340866290018,-48.52456998825073
0.5164238083477402,0.9844632768361582,-48.513144731521606
0.5165513833992095,0.9844632768361582,-48.496748089790344
0.5166790214974055,0.9844632768361582,-48.413562536239624
0.5165595650024716,0.9839924670433146,-48.38159704208374
0.5166872682323856,0.9839924670433146,-48.37042784690857
0.5165677546983185,0.9835216572504708,-48.367072343826294
0.5166955231263913,0.9835216572504708,-48.33444666862488
0.516823354774864,0.9835216572504708,-48.29110836982727
0.5169512496906706,0.9835216572504708,-48.21878659725189
0.5170792079207921,0.9835216572504708,-48.21837258338928
0.5172072295122555,0.9835216572504708,-48.16888618469238
0.5173353145121348,0.9835216572504708,-48.162407636642456
0.5174634629675502,0.9835216572504708,-48.14102625846863
0.5173439048562933,0.9830508474576272,-48.1349196434021
0.5174721189591078,0.9830508474576272,-48.10612869262695
0.5176003966286564,0.9830508474576272,-48.0977658033371
0.5177287379122242,0.9830508474576272,-48.05385339260101
0.5178571428571429,0.9830508474576272,-48.002875328063965
0.5179856115107914,0.9830508474576272,-47.97561573982239
0.5181141439205955,0.9830508474576272,-47.97014319896698
0.5182427401340283,0.9830508474576272,-47.9338481426239
0.5181231380337636,0.9825800376647834,-47.81729471683502
0.5182518003476534,0.9825800376647834,-47.81354773044586
0.5183805265772479,0.9825800376647834,-47.733229875564575
0.5185093167701863,0.9825800376647834,-47.72932457923889
0.5186381709741551,0.9825800376647834,-47.71938490867615
0.5185185185185185,0.9821092278719398,-47.60577750205994
0.5186474390850323,0.9821092278719398,-47.56697130203247
0.5187764237751803,0.9821092278719398,-47.566529273986816
0.5186567164179104,0.981638418079096,-47.545883893966675
0.5187857676038815,0.981638418079096,-47.48417508602142
0.5189148830263813,0.981638418079096,-47.448878049850464
0.5190440627333831,0.981638418079096,-47.422494649887085
0.5191733067729084,0.981638418079096,-47.33934211730957
0.5193026151930261,0.981638418079096,-47.28541541099548
0.5194319880418535,0.981638418079096,-47.253647208213806
0.5195614253675555,0.981638418079096,-47.223451375961304
0.519690927218345,0.981638418079096,-47.218250155448914
0.5195711792570431,0.9811676082862524,-47.2107127904892
0.5197007481296758,0.9811676082862524,-47.19592022895813
0.519830381641307,0.9811676082862524,-47.15369391441345
0.5199600798403193,0.9811676082862524,-47.14317190647125
0.5200898427751435,0.9811676082862524,-47.14082682132721
0.5202196704942587,0.9811676082862524,-47.06062078475952
0.5203495630461923,0.9811676082862524,-47.057249903678894
0.5204795204795205,0.9811676082862524,-47.05510187149048
0.5206095428428679,0.9811676082862524,-47.03078079223633
0.5207396301849075,0.9811676082862524,-47.02309596538544
0.5208697825543614,0.9811676082862524,-46.99938225746155
0.521,0.9811676082862524,-46.98349928855896
0.5211302825706426,0.9811676082862524,-46.96333456039429
0.5213910432824619,0.9811676082862524,-46.92286777496338
0.5215215215215215,0.9811676082862524,-46.892497181892395
0.5216520650813516,0.9811676082862524,-46.797905683517456
0.5217826740110165,0.9811676082862524,-46.773762822151184
0.5219133483596293,0.9811676082862524,-46.761250019073486
0.5220440881763527,0.9811676082862524,-46.70129728317261
0.5221748935103984,0.9811676082862524,-46.577056646347046
0.5223057644110276,0.9811676082862524,-46.57498723268509
0.5221860115317122,0.9806967984934086,-46.57127797603607
0.5220661985957874,0.980225988700565,-46.446941614151
0.5219463255580638,0.9797551789077212,-46.413082003593445
0.5220772704465629,0.9797551789077212,-46.33971726894379
0.5222082810539523,0.9797551789077212,-46.29435324668884
0.5223393574297188,0.9797551789077212,-46.230491161346436
0.5224704996233994,0.9797551789077212,-46.22326326370239
0.5226017076845806,0.9797551789077212,-46.16166424751282
0.5227329816628987,0.9797551789077212,-46.15172499418259
0.5228643216080402,0.9797551789077212,-46.09674251079559
0.5229957275697411,0.9797551789077212,-46.095056772232056
0.5231271995977879,0.9797551789077212,-46.084383487701416
0.5232587377420166,0.9797551789077212,-46.067556619644165
0.5233903420523138,0.9797551789077212,-46.01125979423523
0.5235220125786163,0.9797551789077212,-46.00109648704529
0.5234021137393055,0.9792843691148776,-45.98758625984192
0.5235338535112006,0.9792843691148776,-45.98258948326111
0.5236656596173213,0.9792843691148776,-45.95005011558533
0.5235457063711911,0.9788135593220338,-45.94155740737915
0.5236775818639798,0.9788135593220338,-45.92849016189575
0.5238095238095238,0.9788135593220338,-45.91322147846222
0.5239415322580645,0.9788135593220338,-45.903818130493164
0.5240736072598942,0.9788135593220338,-45.88147735595703
0.5242057488653555,0.9788135593220338,-45.87159991264343
0.5240857503152585,0.9783427495291902,-45.85766291618347
0.5242179616548941,0.9783427495291902,-45.84913110733032
0.5240979056270502,0.9778719397363466,-45.84800732135773
0.5242301867743564,0.9778719397363466,-45.80233430862427
0.5243625347134562,0.9778719397363466,-45.75542116165161
0.5244949494949495,0.9778719397363466,-45.70682716369629
0.5246274311694873,0.9778719397363466,-45.70021677017212
0.5247599797877716,0.9778719397363466,-45.68690764904022
0.524892595400556,0.9778719397363466,-45.65861487388611
0.5250252780586451,0.9778719397363466,-45.632898449897766
0.5251580278128951,0.9778719397363466,-45.63264453411102
0.5252908447142135,0.9778719397363466,-45.6087749004364
0.5254237288135594,0.9778719397363466,-45.58633327484131
0.5255566801619433,0.9778719397363466,-45.57941269874573
0.5256896988104277,0.9778719397363466,-45.52808475494385
0.5258227848101266,0.9778719397363466,-45.49615681171417
0.5257027095467207,0.9774011299435028,-45.4846670627594
0.5258358662613982,0.9774011299435028,-45.44985830783844
0.525715733468457,0.9769303201506592,-45.446662187576294
0.5258489609731374,0.9769303201506592,-45.44217395782471
0.5259822560202788,0.9769303201506592,-45.4377076625824
0.5258620689655172,0.9764595103578154,-45.40786051750183
0.5257418209485164,0.9759887005649718,-45.34649991989136
0.525875190258752,0.9759887005649718,-45.29612421989441
0.5260086272519665,0.9759887005649718,-45.27137780189514
0.5261421319796954,0.9759887005649718,-45.26510286331177
0.526021832952526,0.975517890772128,-45.16515462100506
0.5259014728288471,0.9750470809792844,-45.157039403915405
0.5260350520701041,0.9750470809792844,-45.11850905418396
0.5259146341463414,0.9745762711864406,-45.08692264556885
0.5260482846251588,0.9745762711864406,-45.032681703567505
0.5259278088459584,0.974105461393597,-45.01723492145538
0.5260615306381897,0.974105461393597,-45.014445781707764
0.5261953204476093,0.974105461393597,-45.01175332069397
0.5263291783261257,0.974105461393597,-44.99801063537598
0.5264631043256998,0.974105461393597,-44.9894677400589
0.5265970984983457,0.974105461393597,-44.97075152397156
0.5264765784114053,0.9736346516007532,-44.966224908828735
0.5266106442577031,0.9736346516007532,-44.901764273643494
0.5264900662251656,0.9731638418079096,-44.834078550338745
0.5266242038216561,0.9731638418079096,-44.80431401729584
0.5267584097859327,0.9731638418079096,-44.79161477088928
0.5268926841702779,0.9731638418079096,-44.70870614051819
0.527027027027027,0.9731638418079096,-44.69853067398071
0.5271614384085692,0.9731638418079096,-44.693532943725586
0.5272959183673469,0.9731638418079096,-44.68233394622803
0.527430466955856,0.9731638418079096,-44.628641843795776
0.5273098519652885,0.972693032015066,-44.612804532051086
0.5271891753893285,0.9722222222222222,-44.60861396789551
0.5273237997957099,0.9722222222222222,-44.59964156150818
0.5274584929757343,0.9722222222222222,-44.59265208244324
0.5275932549821155,0.9722222222222222,-44.583011865615845
0.5277280858676208,0.9722222222222222,-44.57472503185272
0.5276073619631901,0.9717514124293786,-44.56901681423187
0.5277422654052671,0.9717514124293786,-44.56508255004883
0.5278772378516624,0.9717514124293786,-44.51969003677368
0.5280122793553338,0.9717514124293786,-44.515520215034485
0.5281473899692938,0.9717514124293786,-44.50849258899689
0.5282825697466087,0.9717514124293786,-44.50309216976166
0.5284178187403994,0.9717514124293786,-44.494272232055664
0.5285531370038412,0.9717514124293786,-44.408714294433594
0.5286885245901639,0.9717514124293786,-44.395419120788574
0.5288239815526518,0.9717514124293786,-44.36066949367523
0.5289595079446437,0.9717514124293786,-44.31923019886017
0.5290951038195335,0.9717514124293786,-44.31583046913147
0.5292307692307693,0.9717514124293786,-44.28478157520294
0.5293665042318543,0.9717514124293786,-44.27912425994873
0.5295023088763469,0.9717514124293786,-44.26122283935547
0.5296381832178599,0.9717514124293786,-44.25305998325348
0.5297741273100616,0.9717514124293786,-44.21628266572952
0.5299101412066752,0.9717514124293786,-44.20989990234375
0.5300462249614792,0.9717514124293786,-44.20885705947876
0.5301823786283072,0.9717514124293786,-44.17516779899597
0.5300616649537513,0.9712806026365348,-44.14293956756592
0.5301978925726034,0.9712806026365348,-44.11879479885101
0.5300771208226221,0.9708097928436912,-44.10169231891632
0.5302134224736436,0.9708097928436912,-44.095375537872314
0.5303497942386831,0.9708097928436912,-44.072544276714325
0.5304862361718549,0.9708097928436912,-44.06472957134247
0.5306227483273289,0.9708097928436912,-44.06182658672333
0.5307593307593308,0.9708097928436912,-44.03475999832153
0.5308959835221421,0.9708097928436912,-44.01503038406372
0.5310327066701004,0.9708097928436912,-44.01253926753998
0.5309119010819165,0.9703389830508474,-44.002785444259644
0.5310486987889719,0.9703389830508474,-43.94769740104675
0.5311855670103093,0.9703389830508474,-43.93135976791382
0.531322505800464,0.9703389830508474,-43.899702310562134
0.5314595152140279,0.9703389830508474,-43.89860939979553
0.5315965953056487,0.9703389830508474,-43.8965277671814
0.531733746130031,0.9703389830508474,-43.890357971191406
0.5318709677419354,0.9703389830508474,-43.8890677690506
0.5317501290655653,0.9698681732580038,-43.88231301307678
0.5318874257681384,0.9698681732580038,-43.83168029785156
0.5320247933884298,0.9698681732580038,-43.82410430908203
0.5319039008008266,0.96939736346516,-43.820536851882935
0.5320413436692506,0.96939736346516,-43.792306423187256
0.5321788575859395,0.96939736346516,-43.76183795928955
0.532316442605998,0.96939736346516,-43.70890235900879
0.5324540987845875,0.96939736346516,-43.70645523071289
0.532591826176927,0.96939736346516,-43.690510749816895
0.5327296248382923,0.96939736346516,-43.6813223361969
0.5328674948240165,0.96939736346516,-43.56977128982544
0.53300543618949,0.96939736346516,-43.559608578681946
0.5331434489901605,0.96939736346516,-43.54649758338928
0.5332815332815333,0.96939736346516,-43.53938925266266
0.533419689119171,0.96939736346516,-43.53280687332153
0.533557916558694,0.96939736346516,-43.52625012397766
0.5336962156557802,0.96939736346516,-43.5216920375824
0.5338345864661654,0.96939736346516,-43.512518882751465
0.5339730290456431,0.96939736346516,-43.51067924499512
0.5341115434500648,0.96939736346516,-43.502503395080566
0.5342501297353399,0.96939736346516,-43.48246306180954
0.5343887879574357,0.96939736346516,-43.47770094871521
0.534527518172378,0.96939736346516,-43.44937014579773
0.5346663204362503,0.96939736346516,-43.43339228630066
0.5348051948051948,0.96939736346516,-43.41957759857178
0.5349441413354118,0.96939736346516,-43.40634477138519
0.53508316008316,0.96939736346516,-43.40313982963562
0.535222251104757,0.96939736346516,-43.38425254821777
0.5353614144565783,0.96939736346516,-43.369523763656616
0.5355006501950585,0.96939736346516,-43.36560082435608
0.535639958376691,0.96939736346516,-43.332777976989746
0.5355191256830601,0.9689265536723164,-43.31955313682556
0.5357979692788336,0.9689265536723164,-43.31392502784729
0.5359375,0.9689265536723164,-43.31265437602997
0.5358166189111748,0.9684557438794726,-43.30045247077942
0.5359562272016676,0.9684557438794726,-43.266239643096924
0.5358352879854053,0.967984934086629,-43.25615215301514
0.5359749739311783,0.967984934086629,-43.24960219860077
0.5361147327249022,0.967984934086629,-43.23770523071289
0.5362545644235786,0.967984934086629,-43.221790075302124
0.5363944690842682,0.967984934086629,-43.2004189491272
0.5365344467640919,0.967984934086629,-43.18267846107483
0.5366744975202297,0.967984934086629,-43.163137912750244
0.5365535248041775,0.9675141242937854,-43.15704023838043
0.5366936536954818,0.9675141242937854,-43.131022453308105
0.536833855799373,0.9675141242937854,-43.123244643211365
0.5367128298928665,0.9670433145009416,-43.11677360534668
0.5368531102979613,0.9670433145009416,-43.10368698835373
0.5367320261437909,0.966572504708098,-43.10068643093109
0.5368723849372385,0.966572504708098,-43.09290051460266
0.5370128171592989,0.966572504708098,-43.089664816856384
0.5368916797488226,0.9661016949152542,-43.08959627151489
0.5370321905260403,0.9661016949152542,-43.084353029727936
0.5369109947643979,0.9656308851224106,-43.079511404037476
0.5370515841843414,0.9656308851224106,-43.063657999038696
0.537192247249869,0.9656308851224106,-43.023677825927734
0.537332984018863,0.9656308851224106,-43.00405931472778
0.5374737945492662,0.9656308851224106,-42.994481563568115
0.5376146788990825,0.9656308851224106,-42.98886823654175
0.5377556371263765,0.9656308851224106,-42.98094356060028
0.5378966692892735,0.9656308851224106,-42.94759714603424
0.5380377754459601,0.9656308851224106,-42.944037199020386
0.5381789556546838,0.9656308851224106,-42.90993928909302
0.5383202099737533,0.9656308851224106,-42.902832984924316
0.5384615384615384,0.9656308851224106,-42.85602426528931
0.5383403361344538,0.9651600753295668,-42.830514669418335
0.538481744155503,0.9651600753295668,-42.79287528991699
0.5386232264844981,0.9651600753295668,-42.79218915104866
0.5385019710906702,0.9646892655367232,-42.782567501068115
0.5386435331230284,0.9646892655367232,-42.770976066589355
0.5387851696029451,0.9646892655367232,-42.764525175094604
0.5389268805891636,0.9646892655367232,-42.76107347011566
0.5390686661404893,0.9646892655367232,-42.759570837020874
0.5392105263157895,0.9646892655367232,-42.74785566329956
0.5393524611739932,0.9646892655367232,-42.725083112716675
0.5394944707740916,0.9646892655367232,-42.70642447471619
0.5396365551751383,0.9646892655367232,-42.70626974105835
0.5397787144362487,0.9646892655367232,-42.697782039642334
0.53965744400527,0.9642184557438794,-42.69488310813904
0.5397996837111229,0.9642184557438794,-42.68459939956665
0.5399419984181387,0.9642184557438794,-42.63708162307739
0.540084388185654,0.9642184557438794,-42.63273894786835
0.5399630704299657,0.9637476459510358,-42.588369488716125
0.5401055408970976,0.9637476459510358,-42.57878375053406
0.5402480865663764,0.9637476459510358,-42.57564198970795
0.5403907074973601,0.9637476459510358,-42.533188343048096
0.54053340374967,0.9637476459510358,-42.524932622909546
0.54067617538299,0.9637476459510358,-42.522021770477295
0.5408190224570674,0.9637476459510358,-42.49148201942444
0.5409619450317125,0.9637476459510358,-42.47744035720825
0.5411049431667988,0.9637476459510358,-42.47625112533569
0.5412480169222633,0.9637476459510358,-42.47225910425186
0.5411266860618884,0.963276836158192,-42.44611573219299
0.5414130722413337,0.963276836158192,-42.38785243034363
0.5415563790365273,0.963276836158192,-42.385785818099976
0.5416997617156474,0.963276836158192,-42.3784384727478
0.541843220338983,0.963276836158192,-42.35287433862686
0.5417218543046357,0.9628060263653484,-42.342594265937805
0.5416004239533652,0.9623352165725048,-42.32144212722778
0.5417439703153989,0.9623352165725048,-42.3197226524353
0.5418875927889714,0.9623352165725048,-42.30079507827759
0.5420312914346327,0.9623352165725048,-42.2738573551178
0.5421750663129974,0.9623352165725048,-42.26953673362732
0.5423189174847439,0.9623352165725048,-42.26855945587158
0.5424628450106157,0.9623352165725048,-42.2663539648056
0.5427509293680297,0.9623352165725048,-42.23679280281067
0.5426294820717131,0.961864406779661,-42.23045539855957
0.5427736450584485,0.961864406779661,-42.20916128158569
0.5429178846664895,0.961864406779661,-42.18270230293274
0.5430622009569378,0.961864406779661,-42.17641282081604
0.5432065939909598,0.961864406779661,-42.173452734947205
0.5434956105347167,0.961864406779661,-42.17297637462616
0.5436402341671102,0.961864406779661,-42.16476893424988
0.543784934788395,0.961864406779661,-42.16066360473633
0.5439297124600639,0.961864406779661,-42.157081604003906
0.5440745672436751,0.961864406779661,-42.15419006347656
0.5442194992008524,0.961864406779661,-42.14681553840637
0.5443645083932853,0.961864406779661,-42.12400841712952
0.5445095948827292,0.961864406779661,-42.11119031906128
0.5443881631564916,0.9613935969868174,-42.1105637550354
0.5445333333333333,0.9613935969868174,-42.10566163063049
0.5446785809549213,0.9613935969868174,-42.09880328178406
0.5448239060832444,0.9613935969868174,-42.0982106924057
0.5449693087803577,0.9613935969868174,-42.08826041221619
0.5451147891083823,0.9613935969868174,-42.0691442489624
0.5449933244325768,0.9609227871939736,-42.06538915634155
0.5451388888888888,0.9609227871939736,-42.05997014045715
0.5452845311247663,0.9609227871939736,-42.05665612220764
0.5454302512025655,0.9609227871939736,-42.01131683588028
0.545308740978348,0.96045197740113,-42.0094975233078
0.5454545454545454,0.96045197740113,-41.96657168865204
0.5456004279219042,0.96045197740113,-41.96304225921631
0.5457463884430177,0.96045197740113,-41.956262826919556
0.5458924270805459,0.96045197740113,-41.95462203025818
0.5460385438972163,0.96045197740113,-41.951385259628296
0.5461847389558233,0.96045197740113,-41.89397406578064
0.5463310123192288,0.96045197740113,-41.886738538742065
0.5466237942122186,0.96045197740113,-41.87571096420288
0.5467703028678639,0.96045197740113,-41.86397838592529
0.546916890080429,0.96045197740113,-41.86006021499634
0.5472103004291845,0.96045197740113,-41.81682085990906
0.5475040257648953,0.96045197740113,-41.80841636657715
0.5476510067114094,0.96045197740113,-41.79348039627075
0.547798066595059,0.96045197740113,-41.789636850357056
0.547945205479452,0.96045197740113,-41.759987115859985
0.5482397205052405,0.96045197740113,-41.750144958496094
0.5483870967741935,0.96045197740113,-41.73754096031189
0.5485345522990052,0.96045197740113,-41.718180656433105
0.5484131253362022,0.9599811676082862,-41.71657168865204
0.548560667204735,0.9599811676082862,-41.696802616119385
0.548708288482239,0.9599811676082862,-41.67620027065277
0.5488559892328398,0.9599811676082862,-41.67103862762451
0.5490037695207324,0.9599811676082862,-41.67037132382393
0.5488823054134123,0.9595103578154426,-41.65225005149841
0.5490301724137931,0.9595103578154426,-41.65173268318176
0.5491781191053624,0.9595103578154426,-41.64685559272766
0.5493261455525607,0.9595103578154426,-41.63494431972504
0.5494742518198975,0.9595103578154426,-41.6297287940979
0.5496224379719525,0.9595103578154426,-41.62880578637123
